2025-02-05 21:04:44,585 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-02-05 21:04:44,585 - INFO - Probing node bootstrap-0 broker version
2025-02-05 21:04:44,585 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-02-05 21:04:44,710 - INFO - Broker version identified as 2.5.0
2025-02-05 21:04:44,710 - INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2025-02-05 21:04:44,713 - INFO - Conectado a Kafka exitosamente.
2025-02-05 21:04:44,716 - INFO - Transacción enviada: {'timestamp': '2025-02-05 21:04:44', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 57, 'precio_unitario': 2746.98, 'total': 156577.86, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:17,573 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:17', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 22, 'precio_unitario': 128.99, 'total': 2837.78, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:18,575 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:18', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 21, 'precio_unitario': 1917.28, 'total': 40262.88, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:19,580 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:19', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 37, 'precio_unitario': 372.04, 'total': 13765.48, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:20,582 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:20', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 83, 'precio_unitario': 1583.54, 'total': 131433.82, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:12:21,585 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:21', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 45, 'precio_unitario': 2319.36, 'total': 104371.2, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:22,590 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:22', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 83, 'precio_unitario': 1397.38, 'total': 115982.54, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:23,596 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:23', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 34, 'precio_unitario': 2111.45, 'total': 71789.3, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:24,603 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:24', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 15, 'precio_unitario': 635.51, 'total': 9532.65, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:25,609 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:25', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 99, 'precio_unitario': 1789.72, 'total': 177182.28, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:26,616 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:26', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 99, 'precio_unitario': 2621.19, 'total': 259497.81, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:27,622 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:27', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 8, 'precio_unitario': 1785.8, 'total': 14286.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:28,629 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:28', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 42, 'precio_unitario': 708.41, 'total': 29753.22, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:29,632 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:29', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 3, 'precio_unitario': 2642.21, 'total': 7926.63, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:30,635 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:30', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 36, 'precio_unitario': 1951.56, 'total': 70256.16, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:31,640 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:31', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 74, 'precio_unitario': 2269.77, 'total': 167962.98, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:32,641 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:32', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 27, 'precio_unitario': 1175.17, 'total': 31729.59, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:33,648 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:33', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 68, 'precio_unitario': 946.91, 'total': 64389.88, 'estado': 'FALLIDO', 'error': 'TIMEOUT'}
2025-02-07 23:12:34,654 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:34', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 45, 'precio_unitario': 2072.71, 'total': 93271.95, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:35,661 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:35', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 76, 'precio_unitario': 1074.01, 'total': 81624.76, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:36,668 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:36', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 7, 'precio_unitario': 428.64, 'total': 3000.48, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:37,675 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:37', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 98, 'precio_unitario': 882.66, 'total': 86500.68, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:38,678 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:38', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 4, 'precio_unitario': 2764.05, 'total': 11056.2, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:39,684 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:39', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 89, 'precio_unitario': 1119.38, 'total': 99624.82, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:40,690 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:40', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 58, 'precio_unitario': 1605.41, 'total': 93113.78, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:41,693 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:41', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 21, 'precio_unitario': 2536.87, 'total': 53274.27, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:42,699 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:42', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 10, 'precio_unitario': 1147.29, 'total': 11472.9, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:43,078 - INFO - Closing the Kafka producer with 0 secs timeout.
2025-02-07 23:12:43,078 - INFO - Proceeding to force close the producer since pending requests could not be completed within timeout 0.
